customer_id,age,gender,city,income,customer_segment,purchase_date,product_category,product_price,quantity,total_spent,payment_method,purchase_channel,loyalty_member
1279,19,Female,Delhi,34036,Low,2026-02-28,Fashion,31476,5,157380,Card,Online,Yes
1280,42,Male,Mumbai,26629,High,2025-09-25,Home,7018,3,21054,UPI,Offline,Yes
1281,26,Female,Chennai,33851,Low,2025-07-16,Fashion,10606,1,10606,Cash,Online,Yes
1282,53,Female,Kolkata,69633,Medium,2026-04-01,Electronics,47686,5,238430,Cash,Online,Yes
1283,42,Female,Chennai,89518,Medium,2025-11-22,Electronics,32187,5,160935,Cash,Offline,No
1284,21,Female,Bangalore,48678,Low,2025-09-08,Home,5408,1,5408,Card,Online,No
1285,33,Male,Kolkata,65562,Medium,2025-12-28,Beauty,41244,3,123732,Card,Online,Yes
1286,37,Male,Kolkata,83872,High,2025-08-19,Electronics,38189,3,114567,UPI,Online,Yes
1287,51,Female,Kolkata,54238,High,2025-11-06,Beauty,46009,5,230045,UPI,Online,Yes
1288,60,Male,Chennai,33375,High,2026-03-29,Beauty,23344,2,46688,Cash,Offline,No
1289,27,Male,Bangalore,45345,Medium,2025-06-08,Fashion,11415,1,11415,Cash,Offline,No
1290,25,Male,Bangalore,58375,Medium,2025-09-10,Electronics,133,1,133,Card,Offline,No
1291,23,Female,Mumbai,49087,Medium,2025-08-26,Home,29846,1,29846,UPI,Offline,Yes
1292,51,Female,Bangalore,73428,Low,2026-04-01,Electronics,32689,3,98067,Cash,Online,No
1293,35,Female,Chennai,71302,High,2025-05-18,Fashion,27639,1,27639,Cash,Online,No
1294,25,Female,Mumbai,57993,High,2026-02-12,Electronics,49865,5,249325,Cash,Online,No
1295,37,Male,Delhi,98595,Low,2025-11-03,Home,40848,5,204240,Card,Online,Yes
1296,49,Female,Chennai,86365,High,2026-04-26,Electronics,6138,1,6138,UPI,Offline,Yes
1297,58,Female,Mumbai,87760,High,2025-09-02,Electronics,3077,2,6154,Cash,Online,Yes
1298,25,Male,Chennai,71223,High,2026-03-04,Fashion,7863,4,31452,Cash,Online,Yes
1299,32,Male,Hyderabad,33279,Medium,2025-06-23,Grocery,5737,1,5737,Cash,Offline,Yes
1300,46,Male,Kolkata,96687,High,2025-11-19,Beauty,47681,1,47681,UPI,Online,Yes
1301,35,Female,Chennai,96216,Low,2025-10-30,Home,222,2,444,UPI,Offline,Yes
1302,42,Female,Hyderabad,94443,Low,2025-08-28,Grocery,17822,5,89110,Cash,Online,No
1303,22,Male,Chennai,24461,Medium,2025-11-24,Electronics,22352,2,44704,Cash,Online,No
1304,59,Female,Delhi,44013,Medium,2025-09-06,Electronics,22418,5,112090,Cash,Online,Yes
1305,21,Female,Delhi,27266,High,2026-01-19,Home,24915,2,49830,Card,Online,Yes
1306,34,Male,Chennai,43073,Low,2025-08-13,Grocery,17180,4,68720,UPI,Online,No
1307,30,Male,Chennai,29815,Low,2025-06-02,Home,25656,1,25656,Cash,Online,No
1308,56,Female,Bangalore,96049,Medium,2025-07-25,Grocery,22810,3,68430,Cash,Online,Yes
1309,32,Female,Bangalore,74762,High,2025-09-06,Fashion,32159,2,64318,Card,Offline,Yes
1310,41,Male,Delhi,31530,Low,2025-11-19,Beauty,18064,4,72256,Card,Online,No
1311,26,Male,Kolkata,90411,Medium,2025-07-18,Grocery,843,2,1686,UPI,Offline,No
1312,60,Male,Kolkata,52033,Low,2025-06-24,Home,26798,5,133990,Card,Online,Yes
1313,37,Male,Kolkata,44107,High,2025-11-29,Beauty,26324,5,131620,Cash,Offline,No
1314,50,Female,Kolkata,58648,High,2025-06-03,Grocery,18129,4,72516,UPI,Offline,No
1315,34,Male,Kolkata,61801,High,2026-03-24,Beauty,6454,3,19362,Cash,Offline,No
1316,39,Female,Bangalore,75875,Medium,2026-01-02,Grocery,19912,2,39824,UPI,Offline,Yes
1317,48,Male,Delhi,99251,Medium,2026-02-23,Electronics,30318,1,30318,UPI,Offline,No
1318,53,Female,Mumbai,87235,Low,2025-05-31,Beauty,5147,2,10294,Cash,Online,No
1319,53,Male,Hyderabad,59694,High,2025-08-14,Fashion,1062,3,3186,UPI,Online,No
1320,41,Female,Chennai,28859,High,2026-01-06,Fashion,2754,4,11016,UPI,Online,No
1321,24,Female,Chennai,75645,Medium,2025-11-27,Beauty,1954,4,7816,Cash,Offline,No
1322,50,Female,Kolkata,58534,Low,2026-04-03,Fashion,23730,5,118650,Cash,Offline,Yes
1323,42,Female,Delhi,67042,High,2025-09-21,Grocery,39107,3,117321,Card,Offline,Yes
1324,39,Male,Delhi,35679,Medium,2025-06-19,Home,25952,5,129760,Card,Offline,Yes
1325,25,Female,Kolkata,67520,High,2025-12-24,Fashion,27062,3,81186,Cash,Offline,Yes
1326,43,Male,Hyderabad,34533,Low,2026-03-29,Beauty,9765,1,9765,Cash,Online,No
1327,26,Female,Hyderabad,50736,Low,2026-01-10,Fashion,16550,4,66200,Card,Online,Yes
1328,22,Male,Bangalore,51983,High,2025-05-14,Home,33435,1,33435,Cash,Online,Yes
1329,28,Male,Chennai,52633,Medium,2025-05-30,Beauty,18366,3,55098,Cash,Online,No
1330,50,Female,Hyderabad,64398,Medium,2025-11-27,Beauty,48917,2,97834,Card,Offline,No
1331,40,Female,Hyderabad,60410,High,2025-11-10,Fashion,2392,1,2392,Card,Offline,Yes
1332,51,Female,Chennai,49585,Low,2025-08-12,Electronics,27447,4,109788,Cash,Online,Yes
1333,48,Male,Kolkata,46396,High,2026-02-12,Beauty,11635,2,23270,UPI,Online,No
1334,23,Male,Hyderabad,92122,High,2025-09-12,Fashion,32756,1,32756,UPI,Offline,Yes
1335,38,Male,Mumbai,28840,Medium,2026-03-08,Fashion,38452,4,153808,Card,Online,No
1336,29,Female,Delhi,57212,High,2025-10-05,Home,27049,5,135245,Card,Offline,Yes
1337,55,Male,Mumbai,20465,Medium,2025-11-05,Electronics,42151,5,210755,Card,Offline,Yes
1338,29,Female,Mumbai,33831,Medium,2025-05-30,Beauty,34344,2,68688,Cash,Offline,Yes
1339,58,Female,Chennai,74154,High,2025-12-28,Electronics,41621,1,41621,Card,Offline,Yes
1340,23,Female,Chennai,57434,High,2025-10-10,Home,11963,5,59815,UPI,Offline,No
1341,26,Male,Kolkata,51576,High,2025-12-06,Home,36322,5,181610,Cash,Offline,No
1342,20,Male,Delhi,71881,High,2025-07-08,Grocery,31126,1,31126,Cash,Online,Yes
1343,23,Female,Chennai,74153,High,2026-01-22,Beauty,38249,4,152996,Cash,Offline,No
1344,39,Male,Hyderabad,93639,Low,2026-01-14,Home,13231,4,52924,Card,Online,Yes
1345,31,Male,Delhi,52435,Medium,2025-10-16,Home,14108,1,14108,Cash,Offline,No
1346,53,Male,Chennai,26204,High,2026-04-26,Grocery,44874,4,179496,Card,Offline,No
1347,37,Female,Kolkata,79909,Low,2025-07-26,Fashion,34742,5,173710,Card,Offline,No
1348,43,Female,Hyderabad,64793,Medium,2025-08-12,Grocery,697,2,1394,UPI,Offline,Yes
1349,30,Female,Bangalore,85183,High,2026-02-03,Beauty,16239,5,81195,Cash,Offline,Yes
1350,49,Female,Chennai,64805,Medium,2025-12-11,Beauty,42045,5,210225,Cash,Online,No
1351,40,Male,Kolkata,54306,Low,2026-03-23,Home,5612,2,11224,UPI,Offline,Yes
1352,42,Male,Delhi,52915,High,2026-02-04,Fashion,13088,3,39264,Card,Online,Yes
1353,24,Female,Delhi,58662,High,2025-08-02,Beauty,31263,5,156315,Card,Online,No
1354,44,Female,Hyderabad,53034,High,2025-05-29,Grocery,49514,3,148542,Card,Offline,Yes
1355,38,Female,Kolkata,67335,Low,2025-05-22,Home,44861,3,134583,Cash,Online,No
1356,55,Male,Mumbai,87322,Medium,2025-07-26,Electronics,18585,3,55755,UPI,Offline,No
1357,25,Male,Delhi,69237,High,2025-10-02,Fashion,18694,1,18694,Cash,Online,Yes
1358,56,Male,Kolkata,99685,Medium,2025-11-12,Beauty,8170,5,40850,Card,Online,No
1359,26,Female,Hyderabad,23568,High,2025-11-25,Electronics,5159,3,15477,UPI,Offline,Yes
1360,37,Female,Hyderabad,34967,Low,2026-03-15,Home,15926,4,63704,UPI,Offline,Yes
1361,49,Female,Bangalore,99981,Low,2025-07-04,Beauty,25422,3,76266,Cash,Online,Yes
1362,23,Female,Bangalore,20632,High,2026-03-04,Home,7649,5,38245,Card,Offline,No
1363,49,Male,Delhi,60929,Medium,2026-03-08,Electronics,27672,4,110688,UPI,Offline,No
1364,37,Male,Kolkata,20135,Medium,2025-08-31,Beauty,18698,1,18698,Card,Online,Yes
1365,32,Male,Kolkata,61194,Medium,2026-01-27,Home,12230,4,48920,Cash,Offline,Yes
1366,57,Female,Bangalore,94946,Medium,2026-01-19,Home,8580,1,8580,Cash,Online,No
1367,48,Male,Chennai,93750,High,2025-08-22,Beauty,18294,2,36588,UPI,Online,No
1368,32,Female,Chennai,73729,Low,2025-05-30,Grocery,42184,3,126552,Card,Offline,No
1369,23,Male,Kolkata,65611,Medium,2026-02-10,Fashion,46570,1,46570,Cash,Online,Yes
1370,30,Female,Mumbai,81218,High,2025-12-04,Fashion,7250,3,21750,UPI,Online,Yes
1371,37,Female,Kolkata,38263,Medium,2025-07-13,Electronics,46693,3,140079,Card,Offline,No
1372,39,Female,Delhi,23215,High,2025-05-06,Home,35436,2,70872,UPI,Offline,Yes
1373,27,Female,Kolkata,61932,High,2025-10-15,Grocery,4707,3,14121,Card,Online,Yes
1374,20,Male,Bangalore,29018,Low,2025-05-03,Beauty,15099,5,75495,Cash,Offline,Yes
1375,33,Female,Chennai,79338,Medium,2025-08-13,Grocery,39867,2,79734,Card,Online,No
1376,20,Female,Mumbai,32420,Medium,2025-10-19,Home,13077,1,13077,Cash,Online,No
1377,30,Male,Chennai,43558,Low,2025-07-18,Home,31687,3,95061,Card,Online,Yes
1378,21,Male,Delhi,76400,High,2026-03-28,Fashion,36742,4,146968,Card,Offline,No
1379,21,Male,Kolkata,95063,Medium,2025-06-29,Fashion,36720,5,183600,Cash,Offline,No
1380,49,Female,Hyderabad,69462,Medium,2025-11-01,Fashion,17973,4,71892,Cash,Offline,Yes
1381,26,Female,Mumbai,42890,High,2026-03-05,Home,10368,1,10368,UPI,Offline,No
1382,26,Female,Chennai,34590,Low,2025-08-19,Grocery,38852,5,194260,Cash,Offline,No
1383,38,Male,Chennai,71503,Low,2025-07-30,Beauty,31446,4,125784,UPI,Online,Yes
1384,28,Female,Kolkata,77922,Low,2026-03-07,Home,32596,2,65192,UPI,Online,Yes
1385,31,Male,Kolkata,44512,High,2026-02-24,Grocery,23220,2,46440,Cash,Online,Yes
1386,46,Male,Bangalore,81733,Low,2025-08-31,Beauty,44279,5,221395,Card,Offline,No
1387,31,Female,Bangalore,30035,Low,2025-06-01,Electronics,37318,4,149272,Cash,Offline,No
1388,30,Female,Chennai,30830,Medium,2026-01-06,Fashion,20597,1,20597,UPI,Offline,Yes
1389,45,Male,Hyderabad,30891,Medium,2025-09-04,Home,23539,4,94156,Cash,Offline,No
1390,21,Female,Delhi,70992,High,2026-01-04,Electronics,29191,2,58382,Card,Online,No
1391,40,Female,Mumbai,33305,Low,2025-05-03,Grocery,3794,5,18970,Card,Offline,Yes
1392,21,Female,Hyderabad,20506,Medium,2026-01-26,Beauty,37922,4,151688,UPI,Online,No
1393,57,Male,Delhi,95321,High,2026-01-27,Electronics,26749,1,26749,Cash,Offline,No
1394,35,Male,Kolkata,32439,Low,2025-05-11,Home,4331,3,12993,Card,Online,Yes
1395,36,Female,Hyderabad,36900,Medium,2025-12-16,Electronics,12906,2,25812,Cash,Offline,No
1396,41,Female,Bangalore,23220,Medium,2025-05-22,Beauty,43787,3,131361,UPI,Online,Yes
1397,54,Female,Kolkata,30443,High,2025-05-25,Home,1078,2,2156,Card,Online,Yes
1398,39,Male,Hyderabad,62913,Medium,2025-10-18,Fashion,5148,1,5148,Cash,Online,Yes
1399,51,Male,Hyderabad,93127,High,2026-04-17,Home,13712,5,68560,UPI,Offline,No
1400,34,Male,Bangalore,25661,High,2025-11-13,Electronics,19010,1,19010,Cash,Online,Yes
1401,55,Male,Hyderabad,79695,Low,2025-12-08,Fashion,48946,4,195784,Cash,Offline,No
1402,51,Female,Kolkata,39627,Medium,2026-04-12,Home,23236,3,69708,Card,Online,No
1403,22,Male,Hyderabad,60049,Medium,2025-10-05,Electronics,18881,3,56643,Card,Online,Yes
1404,56,Male,Kolkata,34371,High,2025-05-09,Electronics,3993,1,3993,UPI,Offline,Yes
1405,50,Female,Delhi,52561,Medium,2025-10-26,Electronics,32828,1,32828,Card,Online,No
1406,56,Female,Hyderabad,65211,Medium,2026-01-20,Fashion,2602,3,7806,Card,Offline,No
1407,30,Male,Bangalore,32803,High,2026-01-13,Grocery,44260,5,221300,Cash,Offline,No
1408,38,Female,Mumbai,52546,High,2026-03-25,Grocery,38544,2,77088,UPI,Offline,Yes
1409,39,Male,Hyderabad,20910,High,2025-07-17,Grocery,43835,4,175340,Cash,Online,No
1410,37,Male,Bangalore,49202,Medium,2025-10-10,Home,31740,2,63480,Card,Online,Yes
1411,49,Female,Chennai,33023,High,2026-02-03,Electronics,39703,3,119109,Cash,Online,No
1412,43,Female,Mumbai,50110,Low,2025-06-07,Beauty,16198,5,80990,Cash,Offline,Yes
1413,56,Male,Delhi,47597,Low,2026-03-17,Grocery,28565,4,114260,UPI,Offline,Yes
1414,21,Female,Bangalore,87925,Medium,2025-08-20,Beauty,26983,1,26983,Cash,Online,No
1415,28,Female,Hyderabad,67058,High,2025-12-01,Grocery,7183,3,21549,Card,Online,No
1416,20,Female,Hyderabad,38974,Low,2026-04-03,Grocery,28506,3,85518,Card,Online,Yes
1417,30,Female,Mumbai,94548,Low,2025-11-11,Home,30167,2,60334,Card,Online,No
1418,37,Male,Delhi,89924,Low,2025-05-02,Beauty,33088,3,99264,Card,Offline,No
1419,58,Female,Delhi,60387,Medium,2025-10-25,Beauty,31745,4,126980,Cash,Online,Yes
1420,58,Male,Hyderabad,81910,High,2025-11-23,Electronics,15895,1,15895,UPI,Offline,Yes
1421,18,Female,Hyderabad,96703,Medium,2025-08-02,Home,47138,3,141414,Cash,Online,No
1422,30,Male,Hyderabad,65085,High,2026-02-20,Home,2521,2,5042,UPI,Online,No
1423,57,Female,Delhi,20710,High,2025-10-11,Home,16448,1,16448,UPI,Offline,No
1424,31,Male,Chennai,60908,High,2026-04-13,Home,38469,2,76938,UPI,Offline,Yes
1425,40,Male,Bangalore,90069,High,2026-01-26,Beauty,44675,4,178700,Cash,Offline,Yes
1426,54,Female,Bangalore,74655,Low,2025-05-26,Home,46838,2,93676,Card,Offline,Yes
1427,45,Male,Chennai,56681,Low,2026-01-31,Beauty,12715,1,12715,Cash,Offline,Yes
1428,34,Female,Bangalore,29439,Medium,2025-05-13,Electronics,13628,2,27256,Card,Offline,No
1429,28,Female,Kolkata,92007,Low,2025-07-11,Beauty,45684,1,45684,Cash,Online,Yes
1430,49,Male,Kolkata,63309,Low,2025-08-15,Electronics,34089,3,102267,UPI,Online,No
1431,54,Male,Delhi,55565,Medium,2025-11-22,Fashion,48694,1,48694,Cash,Online,No
1432,58,Female,Kolkata,55318,Low,2025-11-27,Home,41211,4,164844,Cash,Offline,Yes
1433,39,Male,Mumbai,95182,Low,2025-06-17,Home,7076,1,7076,Card,Offline,Yes
1434,41,Male,Hyderabad,41034,Low,2026-04-24,Fashion,10546,4,42184,UPI,Offline,No
1435,32,Female,Kolkata,98755,High,2025-07-15,Home,3284,4,13136,Card,Offline,Yes
1436,27,Male,Kolkata,30190,High,2025-10-28,Electronics,38095,4,152380,UPI,Online,Yes
1437,60,Female,Delhi,34118,High,2025-09-06,Beauty,25758,4,103032,Cash,Offline,Yes
1438,51,Female,Hyderabad,97913,High,2025-10-02,Grocery,15156,3,45468,Card,Online,No
1439,25,Male,Mumbai,49218,Medium,2025-08-23,Fashion,10365,4,41460,Card,Online,No
1440,26,Male,Kolkata,80457,High,2025-11-21,Fashion,39453,2,78906,UPI,Online,No
1441,40,Female,Delhi,21722,Low,2025-11-18,Home,31829,3,95487,UPI,Offline,No
1442,53,Female,Delhi,96785,Low,2026-04-05,Home,9952,3,29856,Cash,Offline,Yes
1443,49,Female,Chennai,78223,Medium,2025-06-30,Grocery,11711,1,11711,UPI,Online,No
1444,45,Female,Delhi,39715,High,2026-03-28,Grocery,48017,1,48017,Cash,Offline,No
1445,19,Female,Delhi,64974,High,2025-11-03,Fashion,5036,1,5036,UPI,Online,No
1446,29,Male,Chennai,21728,Medium,2025-12-17,Beauty,6422,4,25688,Cash,Offline,Yes
1447,37,Female,Mumbai,31914,High,2026-02-17,Home,40598,2,81196,Cash,Online,Yes
1448,26,Female,Kolkata,50128,High,2025-10-04,Fashion,28810,2,57620,Cash,Online,No
1449,39,Male,Kolkata,95276,High,2025-08-17,Grocery,30605,1,30605,UPI,Online,No
1450,25,Female,Delhi,23530,Low,2025-11-29,Beauty,279,5,1395,Cash,Online,No
1451,60,Female,Delhi,38309,Medium,2026-03-30,Beauty,40630,2,81260,Card,Offline,No
1452,26,Female,Mumbai,83106,High,2025-11-09,Electronics,14366,5,71830,UPI,Offline,Yes
1453,37,Male,Chennai,87392,Medium,2025-11-22,Electronics,36047,1,36047,Card,Online,No
1454,20,Male,Chennai,41936,Medium,2025-07-02,Electronics,17100,4,68400,Card,Online,No
1455,32,Male,Bangalore,91681,Low,2025-11-17,Home,9365,4,37460,Card,Online,Yes
1456,57,Female,Hyderabad,79750,Medium,2025-05-12,Grocery,14337,4,57348,Cash,Online,No
1457,59,Female,Hyderabad,31653,Medium,2025-10-22,Beauty,46321,2,92642,Cash,Offline,No
1458,18,Male,Kolkata,25703,Low,2026-03-27,Grocery,38311,5,191555,Cash,Offline,Yes
1459,33,Female,Chennai,39252,High,2025-04-30,Beauty,13362,4,53448,UPI,Offline,Yes
1460,45,Male,Hyderabad,77739,Medium,2025-11-12,Electronics,14041,2,28082,Card,Offline,Yes
1461,38,Female,Kolkata,51602,Medium,2025-10-27,Electronics,38672,3,116016,Cash,Offline,No
1462,49,Female,Kolkata,73820,Medium,2025-11-24,Beauty,46140,4,184560,Card,Offline,Yes
1463,21,Male,Chennai,79994,Low,2025-12-17,Home,13169,2,26338,Cash,Offline,Yes
1464,35,Male,Chennai,39910,High,2026-01-23,Beauty,19082,2,38164,UPI,Online,No
1465,29,Female,Delhi,29161,High,2026-04-20,Beauty,2135,1,2135,Card,Offline,No
1466,26,Male,Chennai,63273,Medium,2026-04-20,Grocery,19779,2,39558,Cash,Online,Yes
1467,57,Male,Bangalore,95596,Medium,2025-05-06,Fashion,36889,1,36889,Card,Offline,No
1468,59,Female,Delhi,22436,High,2025-11-22,Electronics,37998,1,37998,UPI,Online,No
1469,31,Male,Mumbai,55604,Low,2026-01-17,Fashion,36594,5,182970,UPI,Online,Yes
1470,25,Female,Delhi,37033,Low,2025-12-07,Electronics,1080,2,2160,UPI,Offline,No
1471,41,Female,Chennai,70856,Medium,2026-02-05,Fashion,44227,3,132681,Card,Offline,No
1472,45,Female,Kolkata,71267,Medium,2025-08-11,Beauty,33502,5,167510,UPI,Online,Yes
1473,32,Male,Mumbai,55604,High,2025-11-10,Grocery,41608,1,41608,UPI,Online,No
1474,20,Female,Delhi,71028,High,2026-03-29,Electronics,26355,3,79065,Cash,Online,Yes
1475,37,Male,Delhi,78499,Low,2025-07-12,Fashion,3301,5,16505,Cash,Online,Yes
1476,26,Female,Hyderabad,57230,Medium,2025-10-08,Grocery,372,1,372,Cash,Online,Yes
1477,28,Female,Hyderabad,66084,Medium,2026-01-21,Grocery,8062,1,8062,UPI,Offline,Yes
1478,43,Male,Kolkata,44672,Low,2025-09-24,Home,30430,4,121720,Card,Online,No
1479,48,Male,Bangalore,27129,Low,2026-04-09,Grocery,47718,3,143154,UPI,Online,Yes
1480,41,Male,Kolkata,69642,Low,2026-04-04,Home,24279,5,121395,UPI,Online,Yes
1481,30,Male,Bangalore,49379,Low,2026-03-15,Home,46846,3,140538,UPI,Online,No
1482,45,Male,Mumbai,83936,Low,2025-08-21,Grocery,46442,1,46442,UPI,Offline,No
1483,54,Female,Bangalore,24159,High,2025-06-05,Electronics,32307,5,161535,UPI,Offline,Yes
1484,22,Female,Delhi,21632,Medium,2025-06-06,Electronics,25712,5,128560,Card,Offline,Yes
1485,54,Female,Mumbai,96111,High,2026-04-17,Beauty,11063,4,44252,Card,Offline,No
1486,30,Male,Kolkata,34307,High,2025-06-14,Beauty,8017,1,8017,Cash,Offline,No
1487,45,Female,Kolkata,96403,High,2025-12-21,Fashion,20856,2,41712,Cash,Online,Yes
1488,60,Female,Kolkata,37207,Low,2026-01-02,Home,40538,2,81076,Cash,Online,Yes
1489,46,Female,Chennai,75009,High,2025-10-04,Fashion,25514,3,76542,Cash,Online,No
1490,30,Male,Delhi,46382,Low,2025-08-31,Fashion,45115,5,225575,Card,Online,Yes
1491,44,Female,Hyderabad,91373,High,2025-06-18,Grocery,39478,2,78956,Cash,Offline,Yes
1492,39,Male,Mumbai,88614,High,2025-07-21,Electronics,15599,5,77995,Cash,Offline,No
1493,46,Male,Chennai,53869,High,2025-08-14,Fashion,37320,3,111960,Card,Online,No
1494,46,Female,Chennai,83996,High,2025-11-14,Beauty,21358,1,21358,UPI,Online,Yes
1495,35,Female,Kolkata,61145,Low,2025-11-02,Grocery,49028,1,49028,UPI,Offline,Yes
1496,48,Male,Kolkata,80196,Medium,2026-03-23,Electronics,36647,1,36647,UPI,Online,Yes
1497,43,Male,Chennai,47423,Medium,2025-10-11,Electronics,35308,1,35308,UPI,Online,No
1498,23,Male,Mumbai,83709,Medium,2026-01-13,Beauty,19273,2,38546,Cash,Offline,Yes
1499,50,Male,Hyderabad,50355,Low,2026-04-04,Beauty,4142,3,12426,UPI,Online,No
1500,22,Male,Bangalore,52393,High,2025-12-22,Fashion,23937,4,95748,UPI,Offline,No
1501,29,Male,Hyderabad,48889,Medium,2025-10-11,Beauty,1533,3,4599,UPI,Online,Yes
1502,59,Male,Delhi,75887,Low,2025-08-08,Beauty,31734,3,95202,UPI,Online,Yes
1503,56,Female,Mumbai,56296,Low,2025-06-07,Electronics,27427,5,137135,UPI,Offline,Yes
1504,27,Female,Hyderabad,40817,High,2026-02-23,Electronics,20026,1,20026,UPI,Offline,Yes
1505,18,Male,Chennai,22414,High,2025-09-10,Electronics,11484,3,34452,UPI,Online,Yes
1506,26,Female,Chennai,83404,Medium,2026-03-18,Home,35563,3,106689,Card,Offline,Yes
1507,42,Female,Hyderabad,35659,Low,2025-10-04,Grocery,11034,1,11034,Cash,Offline,No
1508,25,Male,Kolkata,52431,Medium,2025-10-27,Home,32442,4,129768,Cash,Offline,No
1509,54,Male,Delhi,67566,Low,2025-10-02,Fashion,17760,2,35520,UPI,Online,Yes
1510,36,Female,Delhi,37892,Medium,2026-04-23,Beauty,30444,1,30444,UPI,Offline,No
1511,42,Female,Kolkata,64314,High,2025-11-26,Electronics,21481,1,21481,Cash,Online,No
1512,52,Male,Hyderabad,99486,Medium,2025-10-07,Electronics,25314,5,126570,Card,Offline,Yes
1513,43,Male,Chennai,36089,High,2026-04-10,Fashion,15191,4,60764,UPI,Online,Yes
1514,24,Female,Kolkata,80484,Medium,2025-08-21,Electronics,34611,3,103833,UPI,Online,No
1515,23,Female,Kolkata,28880,High,2026-02-18,Fashion,15135,2,30270,Card,Online,Yes
1516,51,Male,Kolkata,69168,High,2025-08-04,Beauty,31339,5,156695,Cash,Offline,Yes
1517,54,Female,Chennai,85513,Low,2026-03-01,Home,4320,2,8640,Cash,Online,No
1518,40,Female,Mumbai,51086,High,2025-11-14,Fashion,31300,3,93900,Cash,Online,Yes
1519,48,Female,Kolkata,51617,High,2025-05-10,Electronics,16295,4,65180,Card,Offline,Yes
1520,36,Male,Hyderabad,59016,Medium,2026-02-20,Home,49949,3,149847,Card,Online,No
1521,40,Female,Bangalore,24059,Low,2026-01-12,Home,33762,4,135048,Cash,Online,No
1522,20,Female,Kolkata,80290,Low,2025-07-01,Beauty,39471,5,197355,Card,Offline,No
1523,40,Female,Bangalore,50228,Low,2025-06-26,Beauty,11364,4,45456,UPI,Offline,Yes
1524,32,Female,Mumbai,94443,Medium,2025-12-05,Electronics,2903,3,8709,Card,Online,Yes
1525,54,Female,Chennai,30731,Medium,2025-10-17,Electronics,17975,5,89875,UPI,Offline,Yes
1526,56,Female,Bangalore,43162,High,2026-03-26,Grocery,42938,1,42938,Card,Offline,Yes
1527,56,Male,Bangalore,35468,Low,2026-04-22,Grocery,9115,4,36460,Card,Offline,Yes
1528,48,Male,Mumbai,42942,High,2025-08-24,Fashion,35550,4,142200,UPI,Offline,Yes
1529,36,Male,Hyderabad,21295,Low,2026-01-24,Beauty,21521,1,21521,UPI,Online,No
1530,36,Female,Kolkata,55563,Medium,2025-11-27,Home,43544,2,87088,UPI,Offline,Yes
1531,38,Female,Delhi,60368,Medium,2025-10-27,Grocery,41504,1,41504,Card,Offline,Yes
1532,59,Male,Hyderabad,28163,High,2026-02-15,Grocery,47977,3,143931,Card,Online,No
1533,29,Male,Mumbai,72314,Medium,2025-07-25,Electronics,27544,5,137720,Cash,Offline,Yes
1534,34,Male,Kolkata,68194,High,2025-09-15,Fashion,9746,3,29238,Cash,Online,No
1535,30,Female,Kolkata,40592,High,2026-03-08,Fashion,25472,2,50944,Card,Online,Yes
1536,48,Male,Hyderabad,20899,High,2026-01-16,Electronics,33497,2,66994,Card,Offline,Yes
1537,57,Male,Mumbai,61477,Low,2025-10-05,Beauty,26060,1,26060,Cash,Online,Yes
1538,22,Male,Mumbai,68256,High,2025-10-28,Home,8846,1,8846,UPI,Offline,Yes
1539,28,Female,Bangalore,60863,High,2026-01-20,Grocery,21575,4,86300,UPI,Online,Yes
1540,48,Male,Delhi,94635,High,2025-05-04,Grocery,944,1,944,Cash,Online,Yes
1541,36,Female,Hyderabad,85015,Low,2026-03-02,Grocery,9071,3,27213,Card,Offline,Yes
1542,50,Male,Delhi,58004,Medium,2025-08-07,Grocery,33111,3,99333,UPI,Online,Yes
1543,58,Male,Chennai,36475,Low,2025-11-08,Beauty,38378,3,115134,UPI,Offline,No
1544,35,Male,Kolkata,74160,Medium,2026-02-26,Beauty,23079,3,69237,Card,Online,Yes
